top_level_function,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,filename,lineno,function
add_new_destination_summary_stats_to_table,2,6.207e-06,3.1035e-06,2.4542000000000003e-05,1.2271000000000002e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,178,<listcomp>
add_new_destination_summary_stats_to_table,2,0.00011141700000000001,5.5708500000000004e-05,2.2529707080000003,1.1264853540000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,122,_fetch_destination_details_from_external_source
add_new_destination_summary_stats_to_table,5,3.179e-05,6.358e-06,0.00052075,0.00010415000000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,188,<listcomp>
add_new_destination_summary_stats_to_table,5,3.5374000000000004e-05,7.0748000000000004e-06,2.286610208,0.4573220416,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,184,get_destination_details
add_new_destination_summary_stats_to_table,2,1.0459000000000001e-05,5.2295000000000005e-06,0.48861491700000004,0.24430745850000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,31,get_state_by_one_block
add_new_destination_summary_stats_to_table,4,5.0873000000000006e-05,1.2718250000000001e-05,0.00015570700000000002,3.8926750000000005e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,35,safe_get_raw_state_by_block_one_block
add_new_destination_summary_stats_to_table,32,0.00010741400000000001,3.3566875000000004e-06,0.005226458000000001,0.00016332681250000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,50,_build_default_block_and_timestamp_calls
add_new_destination_summary_stats_to_table,64,0.000160707,2.511046875e-06,0.0018495850000000002,2.8899765625000003e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,66,_fetch_data
add_new_destination_summary_stats_to_table,32,1.7872e-05,5.585e-07,1.7872e-05,5.585e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,65,_data_fetch_builder
add_new_destination_summary_stats_to_table,32,0.00014649900000000002,4.578093750000001e-06,15.070655753,0.47095799228125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,78,get_raw_state_by_blocks
add_new_destination_summary_stats_to_table,32,2.1372e-05,6.67875e-07,2.1372e-05,6.67875e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,101,<listcomp>
add_new_destination_summary_stats_to_table,32,0.00012000300000000001,3.7500937500000003e-06,0.000601045,1.878265625e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,108,<listcomp>
add_new_destination_summary_stats_to_table,32,7.791e-06,2.4346875e-07,7.791e-06,2.4346875e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,120,<listcomp>
add_new_destination_summary_stats_to_table,32,1.1292000000000001e-05,3.5287500000000004e-07,1.1292000000000001e-05,3.5287500000000004e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,126,<listcomp>
add_new_destination_summary_stats_to_table,32,1.4749e-05,4.6090625e-07,1.4749e-05,4.6090625e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,128,<listcomp>
add_new_destination_summary_stats_to_table,64,0.002164383,3.3818484375e-05,0.09509270800000001,0.0014858235625000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,91,async_safe_get_raw_state_by_block
add_new_destination_summary_stats_to_table,148,8.3423e-05,5.63668918918919e-07,8.3423e-05,5.63668918918919e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,155,safe_normalize_with_bool_success
add_new_destination_summary_stats_to_table,78,1.8082e-05,2.3182051282051282e-07,1.8082e-05,2.3182051282051282e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,173,identity_with_bool_success
add_new_destination_summary_stats_to_table,7,0.00012962300000000002,1.8517571428571432e-05,0.0032516240000000003,0.0004645177142857143,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
add_new_destination_summary_stats_to_table,7,0.00010462600000000001,1.494657142857143e-05,0.00010462600000000001,1.494657142857143e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,264,<listcomp>
add_new_destination_summary_stats_to_table,7,4.4874000000000004e-05,6.410571428571429e-06,0.018164374,0.0025949105714285713,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,254,build_blocks_to_use
add_new_destination_summary_stats_to_table,48,8.1631e-05,1.7006458333333335e-06,8.1631e-05,1.7006458333333335e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,14,parse_autopool
add_new_destination_summary_stats_to_table,9,6.178600000000001e-05,6.865111111111112e-06,0.031769585,0.0035299538888888893,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
add_new_destination_summary_stats_to_table,9,1.6458e-05,1.8286666666666668e-06,1.6458e-05,1.8286666666666668e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
add_new_destination_summary_stats_to_table,9,1.2705000000000001e-05,1.4116666666666668e-06,8.812400000000001e-05,9.791555555555557e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
add_new_destination_summary_stats_to_table,9,0.0026785380000000003,0.00029761533333333336,0.254497501,0.028277500111111114,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
add_new_destination_summary_stats_to_table,16,6.8167e-05,4.2604375e-06,0.003960875,0.0002475546875,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
add_new_destination_summary_stats_to_table,9,0.0010837890000000001,0.00012042100000000002,0.294421834,0.03271353711111111,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
add_new_destination_summary_stats_to_table,19,0.000115506,6.079263157894737e-06,0.020386669,0.0010729825789473684,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_destination_summary_stats_to_table,5,0.00043317000000000003,8.663400000000001e-05,0.008609084000000001,0.0017218168000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,208,get_earliest_block_from_table_with_autopool
add_new_destination_summary_stats_to_table,2,0.000105291,5.26455e-05,0.001111751,0.0005558755,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,228,get_earliest_block_from_table_with_chain
add_new_destination_summary_stats_to_table,5,0.000125417,2.50834e-05,0.0040108340000000004,0.0008021668,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,248,get_all_rows_in_table_by_autopool
add_new_destination_summary_stats_to_table,7,0.000255541,3.650585714285715e-05,0.010094458,0.0014420654285714287,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
add_new_destination_summary_stats_to_table,13,4.1082000000000004e-05,3.1601538461538465e-06,0.00269396,0.0002072276923076923,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_destination_summary_stats_to_table,9,6.4712e-05,7.190222222222222e-06,0.000619417,6.882411111111112e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
add_new_destination_summary_stats_to_table,13,3.3872000000000004e-05,2.6055384615384618e-06,0.0018917510000000001,0.0001455193076923077,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_destination_summary_stats_to_table,13,0.00095408,7.339076923076924e-05,0.005558752,0.0004275963076923077,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_destination_summary_stats_to_table,349,0.000136214,3.90297994269341e-07,0.000136214,3.90297994269341e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,38,<listcomp>
add_new_destination_summary_stats_to_table,349,8.686100000000001e-05,2.4888538681948425e-07,0.00022307500000000001,6.391833810888253e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,37,parse_reward_tokens
add_new_destination_summary_stats_to_table,349,0.00046065300000000005,1.319922636103152e-06,0.00046065300000000005,1.319922636103152e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,42,<listcomp>
add_new_destination_summary_stats_to_table,349,7.9306e-05,2.272378223495702e-07,0.000539959,1.547160458452722e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,41,parse_underlying_tokens
add_new_destination_summary_stats_to_table,349,0.00014008,4.013753581661891e-07,0.00014008,4.013753581661891e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,46,<listcomp>
add_new_destination_summary_stats_to_table,349,7.7329e-05,2.2157306590257882e-07,0.000217409,6.22948424068768e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,45,parse_underlying_token_symbols
add_new_destination_summary_stats_to_table,349,0.000130252,3.7321489971346705e-07,0.000130252,3.7321489971346705e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,50,<listcomp>
add_new_destination_summary_stats_to_table,349,8.2818e-05,2.373008595988539e-07,0.00021307000000000002,6.10515759312321e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,49,parse_lst_stats_data
add_new_destination_summary_stats_to_table,349,0.000117381,3.363352435530086e-07,0.000117381,3.363352435530086e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,63,<listcomp>
add_new_destination_summary_stats_to_table,349,7.4288e-05,2.128595988538682e-07,0.00019166900000000002,5.491948424068768e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,62,parse_underlying_token_value_held
add_new_destination_summary_stats_to_table,349,0.000894516,2.5630830945558742e-06,0.002279698,6.5320859598853875e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,66,parse_destination_vault
add_new_destination_summary_stats_to_table,12,3.0702000000000005e-05,2.5585000000000006e-06,0.00011233300000000001,9.361083333333334e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,105,<listcomp>
add_new_destination_summary_stats_to_table,48,6.2803e-05,1.3083958333333334e-06,0.0023425010000000003,4.880210416666667e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,108,<listcomp>
add_new_destination_summary_stats_to_table,12,1.8917000000000002e-05,1.5764166666666668e-06,0.002361418,0.00019678483333333333,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,107,<listcomp>
add_new_destination_summary_stats_to_table,12,2.5249e-05,2.1040833333333336e-06,0.0024990000000000004,0.00020825000000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,101,_handle_get_pools_and_destinations
add_new_destination_summary_stats_to_table,12,7.5913e-05,6.326083333333334e-06,0.002258206,0.00018818383333333333,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,114,get_pools_and_destinations_call
add_new_destination_summary_stats_to_table,12,3.3084000000000004e-05,2.7570000000000005e-06,6.8128962930000005,0.56774135775,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,168,fetch_pools_and_destinations_df
add_new_destination_summary_stats_to_table,5,1.3999000000000001e-05,2.7998000000000003e-06,1.3999000000000001e-05,2.7998000000000003e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,57,<listcomp>
add_new_destination_summary_stats_to_table,1,0.0005570400000000001,0.0005570400000000001,16.177919833,16.177919833,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,50,add_new_destination_summary_stats_to_table
add_new_destination_summary_stats_to_table,5,0.00019525300000000002,3.90506e-05,15.882931251,3.1765862502,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,63,_fetch_destination_summary_stats_from_external_source
add_new_destination_summary_stats_to_table,363,0.000126136,3.4748209366391184e-07,0.000146951,4.0482369146005514e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,81,<lambda>
add_new_destination_summary_stats_to_table,5,0.001092248,0.00021844960000000002,0.17512350000000002,0.035024700000000006,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,78,_flatten_summary_stats_df
add_new_destination_summary_stats_to_table,5,4.876e-06,9.752e-07,4.876e-06,9.752e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,144,<listcomp>
add_new_destination_summary_stats_to_table,5,0.0013287490000000002,0.0002657498,13.413429417000001,2.6826858834000005,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,100,_get_earliest_raw_summary_stats_that_does_not_revert
add_new_destination_summary_stats_to_table,5,3.2041e-05,6.4082e-06,3.2041e-05,6.4082e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,165,<dictcomp>
add_new_destination_summary_stats_to_table,5,0.000132786,2.65572e-05,0.001174708,0.0002349416,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,162,_combine_to_destination_name
add_new_destination_summary_stats_to_table,5,4.7376e-05,9.4752e-06,0.0062053740000000005,0.0012410748,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,156,_combine_migrated_destinations
add_new_destination_summary_stats_to_table,10,5.2704e-05,5.2704e-06,0.009320124,0.0009320124000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,191,<listcomp>
add_new_destination_summary_stats_to_table,10,3.8249e-05,3.8249e-06,0.0036286250000000003,0.00036286250000000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,201,<listcomp>
add_new_destination_summary_stats_to_table,10,3.6578e-05,3.6578e-06,0.0036707930000000003,0.0003670793,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,194,get_current_destinations_by_block
add_new_destination_summary_stats_to_table,10,1.1084000000000001e-05,1.1084e-06,0.0037696250000000004,0.00037696250000000006,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,206,<lambda>
add_new_destination_summary_stats_to_table,148,0.000143334,9.684729729729731e-07,0.000143334,9.684729729729731e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,212,_add_points_value_to_summary_stats
add_new_destination_summary_stats_to_table,10,0.000818252,8.18252e-05,13.409556585,1.3409556585,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,188,_fetch_autopool_destination_df
